doc_id,source,document,LLM_q,doc_prompt
food_11.json,https://foodanddrink.scotsman.com/drink/how-to-get-2-pints-in-scotland-this-month-including-from-cosy-and-welcoming-historic-edinburgh-bar/,"How to get £2 pints in Scotland this month -including from 'cosy and welcoming' historic Edinburgh bar With the price of a pint due to increase at the end of this month due to minimum unit pricing (the base price per unit of alcohol will go up to 65p), some pub chains in Scotland are offering £2 pints. For two weeks, from 4 until 18 September, more than 700 Greene King pubs across the UK are offering £2 pints. These include 15 in Edinburgh and over 30 in Glasgow as well as pubs in Ayrshire, Stirling, Fife, Aberdeen, Inverness, Dundee, Perth and Kinross, Peebles, Moray and Montrose. One of the Edinburgh bars taking part is the ‘cosy and welcoming’ World’s End. Available all day, every day, the deal started on Wednesday, September 4 and runs until Wednesday, September 18. You can get your hands on selected pints, including Tennents, Carlsberg, Fosters, Carling, Amstel, Innis & Gunn and West 4 lager. All you need to do to enjoy some cheap drinks is to head to your nearest Greene King pub until 18 September and ask which beers are included in the promotion. Remember to drink responsibly. Picture: Shutterstock

Head of Marketing at Greene King, Olivia Robertson, said: ""While we can’t guarantee that the Great British weather will get any better, we can guarantee good times ahead with our £2 Pint offer to toast the season and give reason for friends and family to gather socially before the end of summer at any one of our 700+ pubs nationwide. ""High street shops enjoy an end of summer sale – so why not your favourite local Greene King pub too.",gpt-4o-mini,dt03
food_12.json,https://foodanddrink.scotsman.com/in-the-news/mara-bar-and-restaurant-has-opened-in-edinburgh-heres-whats-on-the-menu-including-a-unicorn-cocktail/,"Mara bar and restaurant has opened in Edinburgh - here's what's on the menu including a Unicorn cocktail The Shore district in Edinburgh has welcomed the arrival of Mara, a new relaxed waterside drinking spot in Old Leith. Located at 58 Shore, in the heart of the picturesque and historic harbour area of Scotland’s capital city, Mara has uninterrupted waterfront views. Split across two levels, the 2,400 sq ft space is an exciting new addition to Leith’s thriving food and drink scene, and includes a large outdoor seated area to enjoy the views of what is regularly voted one of the UK’s coolest places to live. As well as occupying a standout location, Mara, which means sea in Gaelic, offers flavoursome small plates and sharing boards, including IJ Mellis charcuterie and Mara Mezze boards, with ingredients such as artisan Scottish cheese and honey, Great Glen venison bresaola, black garlic chorizo, Tuscan finocchiona salami, Aleppo chilli hummus, muhammara, and house pickles. Also on the menu are plates of low n slow lamb, seafood tacos, pork and Thai basil wontons in pho broth with kaffir lime, mussels in Malaysian laksa broth, burrata with fig, pistachio and crispy prosciutto, glazed halloumi skewers, classic jerk BBQ wings with mango salsa and pina colada hot sauce, and beef short rib nuggets with buttery confit garlic. A well curated drinks offering complements Mara’s food, with a rotational wine list spanning red, white, rosé, orange and natural – and an exciting Mara Wine Club soon to be launched – along with the best of Scottish craft beers sitting beside the popular draught big hitters, and an inspired Low and No offering too. Bringing a distinctly mythological depiction to the drinks menu are cocktails such as The Pictish Beast, The Kelpie, The Selkie, The Faerie, Nessie, The Banshee, Cailleach (The Witch) plus of course, The Unicorn.",gpt-4o-mini,dt03
food_13.json,https://foodanddrink.scotsman.com/food/how-to-make-bramble-jam-at-home-with-only-three-ingredients/,"How to make bramble jam at home - with only three ingredients Anna Canning, a medical herbalist, ethnobotanical researcher and a key participant in Foraging Fortnight, shares her insights and a recipe for bramble jam. Anna says: ""Highly nutritious and versatile, blackberries – or brambles – are a hedgerow staple of autumn in Scotland. ""They are probably also the one wild food plant that many people still seek out and pick without even considering the activity to be foraging in the now- fashionable ‘foodie’ sense. ""I always make bramble jam in small batches as I find them – it’s quick, and it saves ‘faffing’ with big jelly pans, thermometers and all the other kit and caboodle you might associate with jam-making (and this, in my wee kitchen, is a definite blessing). ""Brambles also combine well with other autumn hedgerow harvest fruits: ripe black elderberries and crab apples with a little cinnamon for a rich, earthy jam, or a sweet-sour jelly combining brambles with a variable combination of rowan berries, rosehips or haws (all of which have inedible seeds). ""If you have any plums in your garden, those work exceptionally well with brambles as a jam too. ""It’s worth bearing in mind that ripe brambles don’t contain much pectin, the soluble fibre needed for jams and jellies to set, so including some apple or plum in your mix will help – and you don’t need much of these: even just including 10 per cent apples or plums to 90 per cent brambles will do the trick. ""A good bit of lemon or orange juice will also work, if you prefer your brambles solo.",gpt-4o-mini,dt03
food_14.json,https://foodanddrink.scotsman.com/producers/artisan/scotlands-larder-kirstie-campbell-of-seabuckthorn-scotland/,"Scotland's Larder: Kirstie Campbell of Seabuckthorn Scotland Kirstie Campbell runs a social enterprise, based in tranquil East Lothian, which produces high quality seabuckthorn juice and other products. This includes, ""Buck Shot"" which is made from 100 per cent buckthorn and ""Buck Russian"" which is based on a Soviet hangover cure, and contains organic ginger and raw cane sugar. Seabuckthorn is a hardy ancient plant, covered with thorns which thrives on inhospitable conditions in mountainous and coastal regions around the world. Kirstie Campbell of Seabuckthorn Scotland. Photo: John Devlin

Thorny Issue

It grows where other plants can't survive, and is said to have mythical health properties, both Genghis Khan and Alexander the Great are said to have fuelled their armies on the stuff. The latin name, Hippophae Rhamnoides means 'shiny horse' refers to ancient times after a battle, when the horses would be turned out in the wild. Kirstie said,""they didn't expect to see them again but they came back bright eyed and bushy tailed with a shine to their coat having lived off seabuckthorn."" Helping hand

Her current role is a far cry from her previous career working in war torn countries, with the United Nations World Food Programme, The International Committee of the Red Cross (ICRC) and International Medical Core. She first heard about seabuckthorn as food whilst on a mission, coordinating aid logistics after floods in Pakistan. Kirstie started the business as a community interest company saying: ""as my whole career was working in the charitable sector."" They have different strands to the enterprise: local collaborations, research and development, and education. Seabuckthorn berries are frozen within minutes of being harvested to maintain freshness and maximum amount of vitamins.",gpt-4o-mini,dt03
food_15.json,https://foodanddrink.scotsman.com/food/the-idyllic-highland-bothy-with-stunning-valley-views-thats-scotlands-prettiest-dining-venue/,"The idyllic Highland bothy with stunning valley views that’s Scotland’s ‘prettiest dining venue’ Good food, a dram or two and beautiful scenery is an ideal way to spend a day in Scotland. Luckily there’s many locations which offer this, but not all are located in a simple yet stunning location small enough for a group of friends or family to take over. This is what’s on offer from the owners of Straloch Estate in Perthshire. Situated on an idyllic family-run 3,000-acre Highland estate in one of Perthshire’s prettiest glens, Straloch opened the doors to the public in 2015. Picture: John Macpherson

Set against the dramatic backdrop of a steep rocky ridge with a tranquil loch in front, the scenery is nothing short of spectacular and fantastic for families or friends who want to enjoy outdoor adventures together. From bespoke picnics and wildlife watching to fishing and den-building and rowing across the island for a camp-fire tea, it’s the perfect idea of escapism. The bothy picnics, which can be enjoyed along with whiskies from Robertsons of Pitlochry, are a must for anyone visiting the estate. This ‘hidden hut’ is billed as the jewel in the crown of the estate, which can accommodate up to 12 guests. It’s a 45 minute to an hour walk up the hill track from the estate house, where you can spot local wildlife and take in the stunning views. But if you’d rather not walk, groups of six can be driven up to the bothy in an off-road Land Rover. When guests arrive, the well-earned, pre-ordered picnic will be laid out ready and waiting for you. There’s a range of vegetarian and gluten free options - all made fresh - as well as hot and cold drinks.",gpt-4o-mini,dt03
food_16.json,https://foodanddrink.scotsman.com/scran-podcast/scran-season-8-ourwhisky-foundation-supporting-a-new-world-in-whisky/,"Scran season 8: OurWhisky Foundation - supporting a new world in whisky This episode of Scran all about women in whisky. I am joined by Becky Paskin, drinks journalist, broadcaster and founder of the OurWhisky Foundation which supports and promotes women in the whisky industry. I am also joined by Sarah Burgess, whisky maker for the Lakes Distillery. We discuss the reasoning behind setting up the OurWhisky Foundation and what it's doing for women in the industry. This includes a very successful mentorship programme which is growing by the year. Sarah and Becky share their really positive experience being part of the initiative as well as the exciting opportunity to create a whole new whisky. Earlier this year they curated the world's first whisky auction made by and dedicated to women. Antonia's Legacy, created by Sarah Burgess, for the OurWhisky Foundation Demeter collection auction

The Demeter collection was sold to raise funds for the foundation. Sarah developed a special whisky for the collection and Becky has been pivotal in ensuring the success of the auction which has proved to be a great triumph. Listen to the episode in full

Watch the podcast

Get in touch

We’d love to hear from you for the next season’s episodes. If you have an opinion about anything we discuss, get in touch with your comments. Drop us a message on the Scotsman Food and Drink Facebook page, or contact me on Twitter @RosalindErskine or via email using rosalind.erskine@jpimedia.co.uk. Scran is available from all of your favourite podcast providers, including Apple Podcasts and Spotify. Scran Live at the Royal Highland Show 2024

Scran Award winners 2024 - Chef Neil Forbes & Isle of Harris Distillery

If you like what you hear, please hit subscribe to never miss an episode - and leave us a rating and review.",gpt-4o-mini,dt03
food_17.json,https://foodanddrink.scotsman.com/in-the-news/5-long-standing-scottish-bars-restaurants-and-clubs-that-have-closed-including-the-shed/,"5 long-standing Scottish bars, restaurants and clubs that have closed - including The Shed These bars, restaurants and a Glasgow club are no longer in business. Here we take a look back at their history and why they shut for good. Metropolitan Bar, Glasgow

Picture: Metropolitan Bar

This Merchant City bar has closed with immediate effect. The Metropolitan Cocktail Bar and Restaurant, located in the Merchant Square, had been trading for over 20 years. The hospitality business opened in the city centre in 2002 and has been owned by Kevin Maguire since 2007. The venue had regular pre-theatre and a la carte menus for afternoon and evening dining. It catered for private events and small weddings. The Shed, Glasgow

Picture: The Shed

Another mainstay of the Glasgow hospitality scene was The Shed, the owners of which made the ‘difficult decision’ to close after 26 years in business. The southside club opened in 1998 but will close for good this month. The current climate and night time industry struggles were blamed for the closure. Writing on social media, The Shed team said: “It’s been 26 years since The Shed first opened in Shawlands. Since then, we’ve welcomed generations of Glaswegians through our doors. Some of you met your life partners here - others broke up with them. A few of you were barred (and still are), thousands went home without their black, leather, New Look jacket - size 10. “Our biggest achievement will always be the army of Shed Babies that wouldn’t exist if it wasn’t for this institution, so believe us when we say, this is a difficult message to write.",gpt-4o-mini,dt03
food_18.json,https://foodanddrink.scotsman.com/producers/best-places-pick-pumpkins-scotland/,"The best places to pick pumpkins in Scotland this Halloween Arnprior was the first Scottish farm to open a pick your own pumpkin patch in 2015.

Since then, the family-run farm has been inundated with welly-adorned pickers ready to choose their own Halloween treat.

Open for the pumpkin harvest from October, visitors can also enjoy other activities such as a kale maze, quad pods, face painting and chainsaw carving (sounds spooky!)

There are also food, drink and craft stalls and the patch is dog-friendly, making this an ideal day out for all the family.

The farm also has glamping pods, which are individually decorated and kitted out with a cooking appliances, plug sockets and offer access to the private pool and hot tubs.

Tickets for pumpkin picking are on sale now, priced at £10 per car.

2024 dates: 12-30 October over three sessions - 9.00am, 12pm and 3.30pm.

• WATCH: Forget carving pumpkins, hilarious video shows how Scots celebrate Halloween",gpt-4o-mini,dt03
food_19.json,https://foodanddrink.scotsman.com/drink/whisky/glenfiddich-launches-new-grand-series-whisky-the-grand-chateau/,"Glenfiddich launches new Grand Series whisky - The Grand Château Glenfiddich Grand Château is a 31 Year Old whisky that has been finished for nine years in red wine casks from Bordeaux. It marks the first release by the distillery to use red wine casks from this region. The nine-year finish gives tasting notes of Indulgent and rich, caramelised cherry and apple intertwined with warming spice and toasted oak; an opulent, yet earthy liquid that's fruity and at the same time floral. This limited edition whisky is being released as a part of The Glenfiddich Grand Series, a collection that celebrates the unexpected collision between single malt and cultures from around the world. Brian Kinsman, Glenfiddich Malt Master said of the latest release: “Bordeaux red wine casks are incredibly versatile sources of flavour and recognised widely for their outstanding quality, providing the perfect opportunity for experimentation to develop a profound spirit. “Nine years spent cocooned in these extraordinary Bordeaux red wine casks results in an exceptionally vibrant liquid which intensifies Glenfiddich’s classic fruity character balanced somewhat unusually with notes of deep oak and warming vanilla. “Although wine is becoming an increasingly popular choice for maturation within the single malt category, it remains relatively rare to see whiskies finished in a Bordeaux red wine cask, making this an incredibly intriguing and collectable bottling.”

Claudia Falcone, Glenfiddich Global Brand Director added: “The addition of Grand Château to The Glenfiddich portfolio, experimenting with flavour combinations and an extended finishing period, establishes our position as a brand that continues to push the boundaries of whisky making. Grand Château allows us to explore the collision of different cultures, whilst taking luxury to new heights.”

Grand Château’s display boxes are an eye-catching work of art by French street artist André Saraiva.",gpt-4o-mini,dt03
food_20.json,https://foodanddrink.scotsman.com/in-the-news/all-the-scottish-restaurants-shortlisted-for-2024-uber-eats-restaurant-of-the-year-awards/,"All the Scottish restaurants shortlisted for 2024 Uber Eats Restaurant of the Year Awards The Uber Eats Restaurant of the Year Awards spotlight and champion small restaurant businesses across the UK and are back for the third year. This year, Uber Eats is going bigger than ever, as chef, television and radio broadcaster Andi Oliver joins the judging panel. Over 40 cuisine types are represented within the 130 restaurants that will be going head to head for the £100,000 grand prize in November. Before then, food lovers across the UK and Ireland can visit the Uber Eats Awards website to vote for their favourite shortlisted restaurants, until 4 October. Finalists will then be invited to create their hero dish for the panel of expert judges, which will decide who walks away with £100,000 to invest in their business. To show their commitment to the industry, Uber Eats is also offering all regional winners a £5,000 prize alongside a support package to help accelerate their businesses' growth. Returning judges, Uber Eats General Manager Matthew Price, and Be Inclusive Hospitality CEO Lorraine Copes will make up the panel. Joined by Andi Oliver, street food influencer Kieran Monlouis and 2023 Restaurant of the Year award winner Josh Kleiner from Sandwich Sandwich. Sandwich Sandwich beat over 12,000 restaurants last year to take home the grand prize. Since then, the family-run eatery has launched its first London location, racking up millions of clicks online, and garnering attention from the likes of Tyson Fury and Gordon Ramsay. Picture: El Perro Negro

This year there are 10 Scottish businesses in the running for the top prize. These are: Salt & Chilli Oriental; TOFU Asian Fusion; Chilo's Burgers; Figo's; Damasqino; Yippon; Razzo; El Perro Negro; Bibimbap and Mana Poke.",gpt-4o-mini,dt03
